# Type Ia supernovae from the Pantheon+ / SH0ES compilation, one row per SN.
# Source: Scolnic et al. 2022 (ApJ 938, 113) and Brout et al. 2022 (ApJ 938, 110),
#   file Pantheon+SH0ES.dat from the Pantheon+ Data Release
#   (https://github.com/PantheonPlusSH0ES/DataRelease). Downloaded 2026-08-17.
#
# 1543 unique supernovae (the release lists 1,701 light curves of 1,550
#   distinct events; a handful of names collide across surveys and collapse here
#   to the fit with the smallest peak-magnitude error). 43 sit in hosts with a Cepheid distance.
#
# z_hd is the Hubble-diagram redshift (CMB-frame, with a peculiar-velocity
#   correction). peak_mb, stretch_x1 and salt_color are the SALT2 light-curve
#   parameters: peak B magnitude, stretch, and colour. mu_sh0es is the
#   stretch-and-colour-corrected distance modulus whose zero point is set by
#   the SH0ES Cepheid hosts — the second rung, standing on the first.
# cepheid_mu is the geometric Cepheid modulus of the host when there is one,
#   blank otherwise. is_calibrator is 1 for those hosts.
# mu_sh0es_err is the diagonal of the covariance, for plotting only; cosmology
#   fits must use the full matrix, which is not committed here.
name,z_hd,z_hd_err,peak_mb,peak_mb_err,stretch_x1,stretch_x1_err,salt_color,mu_sh0es,mu_sh0es_err,is_calibrator,cepheid_mu,ra_deg,dec_deg
17208,0.14104,0.00509,19.7308,0.0532498,0.86472,0.38887,-0.071594,39.2835,0.203514,0,,1.4916,1.1031
17215,0.18092,0.00099,20.3638,0.0671704,0.29117,0.42536,0.020215,39.6213,0.207991,0,,54.9264,1.0923
17218,0.17713,0.00098,20.1764,0.0402039,-0.7975,0.41307,-0.082569,39.5095,0.175623,0,,356.172,-0.0301
17220,0.17786,0.00098,20.2949,0.0393505,1.85173,0.28852,0.13563,39.3394,0.257355,0,,9.7015,-0.1792
17223,0.24164,0.00115,20.614,0.0517472,1.05435,0.69431,-0.080664,40.172,0.261675,0,,26.3614,-0.0194
17332,0.18217,0.00099,20.4513,0.053515,-0.208196,0.27495,0.040663,39.5863,0.201062,0,,43.7735,-0.1474
17340,0.25637,0.00105,21.0665,0.0522809,-0.045383,0.44798,-0.003459,40.3729,0.207312,0,,41.2121,0.3648
17366,0.13822,0.00095,19.3343,0.0470795,0.56478,0.16833,-0.091214,38.8857,0.128482,0,,315.787,-1.0292
17389,0.16971,0.00098,20.5418,0.0459346,1.11247,0.3806,0.066589,39.6721,0.274897,0,,323.295,-0.9601
17391,0.1836,0.00111,20.4262,0.0693015,0.34173,0.659,0.024238,39.5995,0.294191,0,,347.552,-0.9314
17435,0.21689,0.00113,20.4548,0.0404613,0.91406,0.25984,-0.107985,40.0672,0.190384,0,,20.3446,-0.0148
17464,0.25358,0.00116,20.8385,0.0426154,0.20597,0.62314,0.046591,40.0303,0.262822,0,,6.6408,0.042
17497,0.14404,0.00095,19.7966,0.0323655,0.90707,0.12522,0.038584,39.0756,0.170594,0,,37.1366,-1.0421
17552,0.25199,0.00104,21.0632,0.0493491,1.31187,0.42257,0.000905,40.4698,0.207347,0,,322.321,-1.0032
17568,0.14345,0.00108,20.9235,0.0775457,0.5715,0.41661,0.21811,39.5154,0.37065,0,,313.103,0.2777
17605,0.14542,0.00096,19.8441,0.0658628,0.80389,0.45281,0.023015,39.1518,0.210163,0,,309.203,0.0984
17629,0.13658,0.00095,19.8089,0.0370283,-0.34633,0.1476,0.061157,38.8475,0.195569,0,,30.6364,-1.0892
17791,0.28478,0.00118,21.4867,0.0865618,0.23323,0.72548,-0.189959,41.1135,0.351325,0,,332.373,0.7379
17801,0.20523,0.00112,20.9491,0.0824741,-0.656693,0.50591,-0.013866,40.1661,0.227714,0,,316.093,-0.898
17809,0.28758,0.00107,21.1963,0.0665115,1.7352,0.57792,0.026192,40.5379,0.238886,0,,6.3646,-0.8396
17811,0.212,0.00113,20.2386,0.0424726,1.08099,0.30058,-0.130649,39.9136,0.194498,0,,12.8787,-0.9474
17825,0.16236,0.00509,20.1566,0.0346927,-0.136652,0.16135,0.003422,39.3252,0.224064,0,,32.9471,-0.9124
17875,0.23125,0.00103,20.7748,0.0425424,1.16427,0.31837,-0.057488,40.3169,0.189753,0,,20.9834,1.255
17884,0.23789,0.00103,20.6,0.0420054,0.7009,0.28536,-0.123607,40.2317,0.172272,0,,27.5998,1.1721
1794,0.14082,0.00095,19.8715,0.0527408,1.15712,0.32796,0.038687,39.1775,0.184019,0,,317.837,-0.4453
180166,0.14778,0.00138,19.9028,0.0312554,0.60099,0.11034,0.035097,39.161,0.170177,0,,242.843,55.0642
18030,0.15536,0.00096,20.1367,0.0499084,-0.586144,0.25052,-0.048067,39.3994,0.175858,0,,4.933,-0.4001
180313,0.51016,0.00161,22.6209,0.036252,0.41004,0.41031,-0.05022,42.0945,0.144405,0,,244.319,55.3794
180561,0.22865,0.00143,21.4335,0.044018,0.0111,0.21475,0.13764,40.1604,0.308241,0,,334.462,1.4684
18091,0.36987,0.00114,21.6275,0.0866072,-0.623954,0.6937,-0.188739,41.2185,0.255045,0,,23.3675,0.5247
18323,0.15291,0.00096,19.9903,0.0417736,0.1555,0.22778,-0.038108,39.3239,0.173198,0,,3.4286,0.6522
18325,0.25736,0.00105,21.0216,0.0539152,0.40554,0.38149,-0.058339,40.4941,0.193606,0,,8.9057,0.37
18415,0.12958,0.00094,19.6372,0.0503966,-1.6309,0.17234,-0.083735,38.8429,0.142748,0,,337.478,1.0586
18463,0.267,0.00106,21.0646,0.0539664,0.94365,0.41767,-0.041716,40.5463,0.204902,0,,17.566,0.472
18466,0.21978,0.00113,20.8748,0.0561481,-0.104958,0.25146,0.024035,40.0882,0.173376,0,,48.4185,0.63
18485,0.28132,0.00118,21.0396,0.0517895,1.35117,0.42088,-0.088411,40.6224,0.174763,0,,47.9591,-0.6924
18486,0.23981,0.0012,20.5227,0.0544012,1.07573,0.26743,-0.101265,40.13,0.180786,0,,55.18,1.0031
18602,0.13713,0.00095,19.8656,0.0506298,0.90996,0.18668,0.063535,38.9616,0.259136,0,,338.984,0.6092
18604,0.17498,0.00098,20.6868,0.0510086,-2.13552,0.35414,-0.04209,39.7434,0.182014,0,,340.921,0.4214
18612,0.11388,0.00093,19.4256,0.0302881,-0.737167,0.13214,0.064074,38.3876,0.194923,0,,12.2879,0.597
18617,0.3258,0.00111,21.7607,0.0697394,-0.183659,0.93194,-0.026384,41.1639,0.271274,0,,345.762,0.8492
18650,0.11259,0.00093,19.1929,0.0523154,0.88484,0.11778,-0.037948,38.6214,0.163201,0,,328.447,0.0151
18697,0.10661,0.00092,18.9675,0.0277229,0.73545,0.12052,-0.002417,38.2611,0.195537,0,,11.2239,-0.9971
18740,0.15336,0.00096,19.9253,0.0300036,-0.040405,0.12731,0.029946,39.0991,0.159928,0,,16.8553,1.0437
18749,0.18948,0.00099,20.8189,0.0374358,-1.40939,0.39534,0.062014,39.7413,0.209197,0,,12.5473,0.6754
18768,0.19908,0.0051,20.744,0.0500306,-0.395911,0.3013,-0.03385,40.0216,0.217638,0,,17.2167,1.1979
18787,0.18929,0.00099,20.9515,0.0393668,0.18431,0.44922,0.043902,40.1408,0.200523,0,,29.7298,-1.0271
18804,0.19741,0.001,20.1689,0.0320827,0.92166,0.19946,-0.058195,39.6932,0.130873,0,,25.2656,-0.4484
18807,0.18728,0.00111,20.3609,0.048586,0.46489,0.24678,-0.031875,39.7694,0.13671,0,,46.6409,0.7933
18809,0.13169,0.00094,19.5473,0.0620036,-1.16804,0.18228,-0.072678,38.802,0.134576,0,,50.8813,0.6666
18835,0.12278,0.00094,19.3059,0.0618819,0.75966,0.11148,-0.007491,38.6853,0.144584,0,,53.6851,0.3555
18855,0.12732,0.00094,19.4888,0.0545208,0.24873,0.14548,-0.022638,38.7841,0.176913,0,,48.6323,0.2698
18927,0.21225,0.00113,21.0129,0.0570616,-0.578624,0.38977,0.11949,39.9374,0.243726,0,,46.6825,-0.754
18940,0.21114,0.00101,20.7236,0.0428541,-0.841378,0.26141,-0.031446,39.9552,0.163264,0,,10.349,0.412
18945,0.262,0.00117,21.3399,0.0465893,0.18686,0.50529,-0.036814,40.7216,0.216893,0,,10.0784,-1.0374
18965,0.20469,0.001,20.463,0.0396034,-0.612498,0.22995,-0.107766,39.8809,0.160012,0,,13.5091,1.069
19002,0.27021,0.00106,20.9688,0.0479335,0.34724,0.32256,-0.097817,40.5089,0.164866,0,,42.6154,-0.5512
19008,0.23086,0.00114,20.8639,0.0635632,1.08198,0.39794,0.06689,40.1049,0.204707,0,,331.963,-1.0699
190209,0.36656,0.00152,21.7085,0.0458927,0.5017,0.34374,-0.074744,41.2327,0.155657,0,,333.082,1.0359
19023,0.2441,0.00511,20.6065,0.0749791,1.61576,0.50206,-0.12542,40.2956,0.242814,0,,307.117,0.0062
190230,0.1388,0.00138,19.8198,0.04197,-1.41317,0.13557,-0.074607,39.0467,0.130742,0,,333.937,0.4225
190260,0.14359,0.00138,19.5762,0.0643465,0.98142,0.12321,-0.052167,39.1135,0.129494,0,,333.967,-0.8252
19027,0.29123,0.00108,21.1431,0.067105,0.5424,0.56497,0.006058,40.484,0.219145,0,,328.884,-0.372
190340,0.1384,0.00138,19.5213,0.0445877,0.50784,0.086677,-0.06629,39.0229,0.12425,0,,334.134,0.4733
19051,0.27631,0.00106,21.1235,0.0464579,0.73313,0.45036,-0.083775,40.6749,0.180061,0,,351.375,0.4231
19101,0.20077,0.00112,20.5028,0.0395303,-0.229311,0.21397,0.006447,39.6837,0.194976,0,,7.9727,0.1383
19128,0.28775,0.00511,21.3394,0.0498533,1.34109,0.61004,-0.066086,40.8753,0.227224,0,,354.204,-0.7822
19149,0.21037,0.00101,20.1342,0.0373926,1.04946,0.19839,0.009912,39.4543,0.186032,0,,31.46,-0.3319
19174,0.16375,0.00109,20.2688,0.0408817,-0.75334,0.21748,0.055899,39.2807,0.200998,0,,25.6597,1.0304
19207,0.25731,0.00116,21.2481,0.0699473,0.49449,0.59402,0.013695,40.5776,0.249962,0,,333.464,-0.9203
19230,0.22017,0.00113,21.0395,0.0543585,-1.64141,0.42746,0.083174,39.9228,0.242946,0,,332.891,0.7648
19282,0.17256,0.0011,20.041,0.0354105,1.24309,0.24272,-0.03095,39.5021,0.177409,0,,359.072,-0.5059
19341,0.23556,0.00103,21.1923,0.0508154,-1.526,0.3786,0.024006,40.2336,0.214202,0,,15.8603,0.3314
19353,0.15341,0.00096,19.9805,0.0487043,0.90998,0.20982,0.040687,39.2564,0.179373,0,,43.1144,0.2518
19543,0.12405,0.00509,19.6998,0.0341885,-0.83315,0.13952,-0.022316,38.835,0.221531,0,,357.908,0.2798
19596,0.29045,0.00119,21.3343,0.070827,0.87616,0.62098,-0.037472,40.7861,0.23085,0,,53.8843,0.7034
19616,0.16471,0.00097,19.9871,0.03602,0.13877,0.19507,-0.02465,39.3293,0.139452,0,,37.1011,0.1847
19632,0.31387,0.0011,21.5684,0.0667498,0.13675,0.55748,-0.052097,41.0228,0.214434,0,,40.2865,0.1444
19658,0.19878,0.00112,20.4511,0.0422868,0.00802,0.26469,-0.083706,39.889,0.174502,0,,8.9032,-0.2327
19702,0.26173,0.00116,21.3761,0.0705051,-1.08884,0.47749,-0.056784,40.681,0.233293,0,,47.7548,0.3568
19775,0.137,0.00095,20.0509,0.0545326,-0.212482,0.20423,0.098699,39.0095,0.224296,0,,318.956,0.6513
19794,0.2958,0.00108,21.9944,0.0809192,-2.38106,0.89829,0.054401,41.0209,0.307913,0,,359.319,0.2494
1980N,0.00482,0.00084,12.1471,0.0329384,-1.1428,0.11783,-0.010995,31.2476,0.558603,0,,50.7513,-37.2139
19818,0.30406,0.00109,21.2415,0.0609962,1.13593,0.56459,-0.029144,40.7052,0.182517,0,,35.2667,0.4964
1981B,0.00317,0.00084,11.6644,0.0335715,-0.445048,0.16526,-0.005137,30.7946,0.614535,1,30.8338,188.623,2.1998
1981D,0.00616,0.00084,12.2753,0.0598886,-1.15194,0.36241,0.1611,30.9079,0.524992,0,,50.6599,-37.2327
1990N,0.00359,0.00084,12.4026,0.0336097,0.62892,0.066107,-0.00619,31.6969,0.550993,1,31.8115,190.736,13.2565
1990O,0.03091,0.00087,15.9911,0.0639354,0.51757,0.1821,-0.069695,35.4926,0.166476,0,,258.901,16.322
1990af,0.04934,0.00089,17.5016,0.037839,-2.16797,0.14105,-0.06932,36.5997,0.202684,0,,323.747,-62.7371
19913,0.20249,0.00112,20.5944,0.0526552,0.11554,0.34885,-0.047441,39.9949,0.159703,0,,333.763,-0.3413
1991M,0.00821,0.00084,14.2234,0.11945,-1.09686,0.26919,0.008581,33.2138,0.462834,0,,239.645,17.458
1992A,0.00483,0.00085,12.2736,0.0297443,-1.67481,0.037983,-0.029989,31.34,0.562589,0,,54.1142,-34.9587
1992G,0.00692,0.00084,13.2809,0.0779876,-0.216055,0.10475,0.020575,32.4405,0.439634,0,,159.077,37.3212
1992P,0.02736,0.00086,15.7953,0.0358796,0.15615,0.27557,-0.104397,35.313,0.220137,0,,190.704,10.3601
1992ae,0.0744,0.0009,18.1864,0.0477242,-0.748829,0.1501,-0.036856,37.4346,0.222054,0,,322.075,-61.5504
1992ag,0.02585,0.00087,16.1351,0.0697101,-0.676962,0.10882,0.20097,34.7664,0.344692,0,,201.041,-23.8788
1992al,0.01388,0.00085,14.2,0.0359939,-0.284092,0.082956,-0.130405,33.6968,0.233531,0,,311.485,-51.3944
1992bc,0.02006,0.00086,14.8441,0.0317265,0.85559,0.071696,-0.138261,34.5121,0.199486,0,,46.3169,-39.5596
1992bg,0.03515,0.00088,16.5793,0.10989,-0.452709,0.12174,-0.052286,35.8937,0.211664,0,,115.486,-62.5194
1992bh,0.0444,0.00218,17.3486,0.0377084,-0.008455,0.14974,0.023653,36.551,0.270525,0,,74.8628,-58.8304
1992bl,0.04222,0.00089,17.0492,0.0417672,-1.72194,0.084356,-0.069318,36.2101,0.208042,0,,348.805,-44.7433
1992bo,0.01808,0.00086,15.5074,0.0347845,-2.00428,0.063529,-0.063684,34.6078,0.20147,0,,20.4925,-34.212
1992bs,0.06372,0.0009,18.0085,0.0409461,-0.254896,0.12543,-0.046839,37.3517,0.206518,0,,52.3749,-37.2718
1993B,0.07023,0.0009,18.2099,0.0664935,-0.323197,0.16341,0.034078,37.2944,0.277681,0,,158.717,-34.4417
1993H,0.02428,0.00086,16.4144,0.0481458,-2.04912,0.059063,0.067637,35.1803,0.232251,0,,208.209,-30.7079
1993O,0.05194,0.00091,17.3769,0.0444011,-0.650657,0.10008,-0.102247,36.7759,0.228182,0,,202.785,-33.2152
1993ag,0.04985,0.00089,17.6141,0.0700589,-0.828686,0.13624,0.047309,36.6402,0.244395,0,,150.894,-35.4626
1993ah,0.02888,0.00088,16.6311,0.26628,-2.20166,0.82871,0.10992,35.2763,0.655117,0,,357.959,-27.9618
19940,0.15601,0.00125,19.5573,0.0476145,1.05584,0.21423,-0.022894,38.9704,0.179204,0,,315.393,-0.2685
1994DRichmond,0.00299,0.00084,11.5334,0.0322548,-1.61803,0.049543,-0.111684,30.7757,0.881212,0,,188.51,7.7016
1994M,0.02464,0.00085,16.0309,0.0368391,-1.42754,0.090378,0.042876,34.9528,0.213795,0,,187.786,0.6054
1994S,0.01588,0.00085,14.4968,0.0355067,0.30392,0.1827,-0.101615,34.0287,0.224824,0,,187.841,29.1344
1994T,0.03583,0.00086,16.9856,0.0460261,-1.51339,0.15186,0.031814,35.9325,0.204232,0,,200.378,-2.149
1994ae,0.00588,0.00084,12.6957,0.0345957,0.43761,0.055223,-0.072951,32.1822,0.339643,1,32.1194,161.758,17.2752
19953,0.12207,0.00094,18.9546,0.0360525,0.72853,0.18419,-0.130952,38.5945,0.157915,0,,332.931,0.5791
1995D,0.00818,0.00084,12.9639,0.044647,0.72785,0.084066,-0.066488,32.484,0.342662,0,,145.228,5.1406
1995ac,0.0486,0.00087,16.8089,0.0374671,0.7562,0.087741,-0.061435,36.3303,0.135835,0,,341.392,-8.7513
1995ak,0.02203,0.00085,15.776,0.0490502,-1.0611,0.11929,0.071673,34.6739,0.247785,0,,41.4535,3.2306
1995al,0.00673,0.00084,13.0285,0.0306431,1.20311,0.12078,0.036406,32.3593,0.359446,1,32.4626,147.733,33.5526
19969,0.17444,0.00098,20.2579,0.0351576,0.063822,0.25331,0.018037,39.4849,0.162645,0,,31.9105,-0.324
1996C,0.02913,0.00086,16.3611,0.0352173,0.66261,0.13046,0.042514,35.5152,0.250819,0,,207.702,49.3186
1996X,0.00676,0.00085,12.7358,0.0495976,-1.07643,0.037787,-0.076722,31.9733,0.415464,0,,199.505,-26.8459
1996Z,0.00817,0.00085,14.0375,0.0684802,-0.347761,0.77915,0.20665,32.4455,0.490787,0,,144.187,-21.1476
1996bl,0.03459,0.00087,16.4495,0.063819,-0.152679,0.10963,-0.019262,35.7348,0.155656,0,,9.0749,11.3946
1996bv,0.01699,0.00085,15.1119,0.0703948,0.70324,0.20474,0.14673,34.0755,0.297815,0,,94.0542,57.0525
1997E,0.01376,0.00085,14.9015,0.0782587,-1.75207,0.090864,0.016054,33.7649,0.288791,0,,101.909,74.4975
1997Y,0.01705,0.00085,15.0764,0.0317453,-1.06703,0.13548,-0.013591,34.1973,0.214463,0,,191.381,54.7381
1997bp,0.00864,0.00085,13.6576,0.0415332,-0.05696,0.055661,0.11503,32.4198,0.425219,1,32.5982,191.724,-11.6425
1997bq,0.01079,0.00084,14.1473,0.0368439,-0.609001,0.086077,0.085938,33.0683,0.324016,1,33.0131,154.272,73.3839
1997br,0.00665,0.00085,13.3299,0.0759995,0.33528,0.064342,0.23825,31.7321,0.531169,0,,200.177,-22.0367
1997dg,0.02996,0.00086,16.6295,0.053366,-0.316156,0.17535,-0.027815,35.861,0.192522,0,,355.059,26.2033
1997do,0.01073,0.00084,14.1396,0.0469247,0.39341,0.11191,0.077583,33.1081,0.364668,0,,111.677,47.0933
1998V,0.01752,0.00085,14.946,0.11674,-0.229945,0.064377,0.005479,34.1465,0.231417,0,,275.656,15.7021
1998ab,0.02873,0.00086,15.8787,0.0328133,0.22754,0.074312,0.08478,34.9487,0.227749,0,,192.197,41.9245
1998aq,0.00349,0.00084,12.0503,0.0298815,-0.45159,0.036414,-0.118814,31.4967,0.545492,1,31.7216,179.108,55.1287
1998dh,0.00814,0.00084,13.5979,0.0497281,-0.603336,0.036032,0.013961,32.7164,0.317031,1,32.4996,348.668,4.5373
1998dm,0.00631,0.00085,14.3994,0.0423926,0.56097,0.053113,0.22921,32.8333,0.562902,0,,21.5582,-6.1039
1998dx,0.05018,0.00088,17.3128,0.0458945,-1.59626,0.29474,-0.106585,36.5693,0.155812,0,,272.8,49.8613
1998ef,0.0169,0.00085,14.5923,0.0529124,-1.01696,0.057899,-0.063568,33.841,0.289311,0,,15.862,32.2368
1998eg,0.02401,0.00085,15.9238,0.0748247,-0.498481,0.2824,-0.000898,35.1018,0.195014,0,,339.876,8.6059
1998es,0.00966,0.00086,13.5746,0.0344859,1.23442,0.067556,0.038991,32.8029,0.35789,0,,24.3233,5.8807
19990,0.24896,0.00104,21.1276,0.0508405,-1.31072,0.33362,-0.090965,40.427,0.180619,0,,34.8064,-0.3848
19992,0.22645,0.00114,20.8941,0.0614057,0.26487,0.55787,-0.081993,40.3912,0.201078,0,,357.104,-1.185
1999aa,0.0159,0.00085,14.4579,0.0359707,1.17396,0.034266,-0.106794,34.1323,0.209471,0,,126.925,21.4874
1999ac,0.01017,0.00084,13.8961,0.0384704,0.16103,0.032646,0.038135,32.9674,0.341878,0,,241.812,7.9723
1999aw,0.0391,0.00132,16.5274,0.0331789,2.26683,0.084175,-0.057719,36.2125,0.18352,0,,165.402,-6.1088
1999cc,0.03116,0.00086,16.5114,0.0311547,-1.60696,0.074875,-0.027281,35.5877,0.169094,0,,240.675,37.3596
1999cp,0.00954,0.00086,13.6687,0.0322457,0.28727,0.082822,-0.108916,33.2135,0.253629,1,33.1156,211.63,-5.4469
1999dg,0.02197,0.00086,15.6634,0.0412709,-1.76017,0.16216,-0.101113,34.8589,0.246447,0,,227.868,13.4849
1999dk,0.01389,0.00085,14.6098,0.0417218,0.54421,0.11017,0.019292,33.8053,0.288803,0,,22.8622,14.2849
1999dq,0.01312,0.00085,14.0767,0.0686182,0.82043,0.039779,-0.028732,33.52,0.273536,1,33.7082,38.4987,20.9751
1999ej,0.0155,0.00085,15.127,0.0519392,-1.85693,0.069527,-0.067445,34.2581,0.272528,0,,20.7391,33.4661
1999gp,0.02691,0.00086,15.8052,0.0417555,1.66138,0.038532,0.015337,35.2688,0.183373,0,,37.9131,39.3812
2000bh,0.02412,0.00087,15.6912,0.0440967,-0.112692,0.071024,-0.004958,34.8782,0.224067,0,,185.313,-21.9988
2000ca,0.02391,0.00088,15.3237,0.0486377,0.52115,0.071322,-0.11565,34.8993,0.190331,0,,203.846,-34.1603
2000cf,0.03707,0.00087,16.7894,0.0386271,-0.520479,0.083082,-0.047118,36.0475,0.166339,0,,238.234,65.9369
2000cn,0.02298,0.00085,16.3011,0.0441177,-2.56473,0.15877,0.075158,34.9712,0.237284,0,,269.418,27.8328
2000cu,0.01866,0.00086,15.6832,0.0611495,-1.85209,0.13201,-0.006091,34.6066,0.277471,0,,291.087,-25.9846
2000cw,0.02949,0.00086,16.4358,0.0519131,-0.841401,0.11901,-0.034882,35.6079,0.224233,0,,356.855,28.3877
2000dg,0.03697,0.00087,16.7545,0.0877128,-1.33287,0.42754,-0.128394,36.0748,0.289284,0,,1.5575,8.8882
2000dk,0.0173,0.00085,15.1207,0.0496363,-2.03848,0.07781,-0.036961,34.1517,0.257136,0,,16.848,32.4064
2000dm,0.01484,0.00085,14.8412,0.10769,-2.12328,0.11874,-0.114348,34.0109,0.270222,0,,274.746,16.2482
2000dn,0.03148,0.00089,16.3301,0.0431834,-0.301281,0.12132,-0.082751,35.707,0.22057,0,,346.274,-3.2003
2000dr,0.0179,0.00086,15.6965,0.0350442,-2.72877,0.10384,0.048082,34.2975,0.318912,0,,15.4335,-15.5692
2000fa,0.0224,0.00085,15.6505,0.049014,0.48583,0.083589,0.033432,34.7997,0.25527,0,,108.874,23.4284
200132,0.20868,0.01005,20.7462,0.0531945,0.39874,0.20429,-0.034298,40.1034,0.239508,0,,334.494,-0.6969
2001V,0.01557,0.00124,14.2942,0.0304065,0.86688,0.041652,-0.054393,33.8072,0.290395,0,,179.354,25.2025
2001ah,0.05886,0.00088,17.3618,0.0455553,1.74513,0.40731,-0.115505,37.146,0.252804,0,,167.624,55.1608
2001az,0.04101,0.00087,16.7018,0.0480562,1.11507,0.40795,-0.081271,36.3153,0.150794,0,,248.615,76.0297
2001ba,0.03096,0.00087,15.9327,0.0469911,0.16331,0.091746,-0.198625,35.6481,0.206672,0,,174.507,-32.3308
2001bf,0.01581,0.00086,14.4061,0.0627286,0.88145,0.051903,-0.086914,33.9926,0.239289,0,,270.392,26.2506
2001bg,0.00855,0.00084,13.7677,0.0397805,-0.375732,0.090642,0.097961,32.6928,0.359218,1,32.6114,128.829,28.4683
2001br,0.0209,0.00087,15.9826,0.0498636,-1.49568,0.13731,0.040127,34.8118,0.300223,0,,277.607,34.1036
2001bt,0.01279,0.00086,15.0276,0.0480659,-0.922972,0.052743,0.14144,33.7492,0.416658,0,,288.445,-59.2897
2001cj,0.02494,0.00085,15.5679,0.0319093,0.71544,0.10931,-0.128297,35.1973,0.228493,0,,200.437,31.2468
2001ck,0.03616,0.00093,16.4577,0.0340582,0.012403,0.15725,-0.070943,35.8586,0.223482,0,,219.459,30.4839
2001cn,0.01515,0.00086,15.0393,0.0454082,-0.553543,0.039626,0.11801,33.8877,0.294985,0,,281.574,-65.7616
2001cp,0.02198,0.00085,15.4518,0.0926207,1.00995,0.086629,-0.045292,34.9654,0.216973,0,,257.761,5.8411
2001cz,0.01213,0.00086,14.8246,0.0598407,0.12432,0.062028,0.041271,33.8783,0.346381,0,,191.876,-39.58
2001da,0.01718,0.00085,15.2016,0.0494315,-0.685997,0.075297,0.12145,34.022,0.308995,0,,358.387,8.1174
2001dl,0.02049,0.00085,16.5718,0.0418086,0.32293,0.10836,0.20428,35.1263,0.375783,0,,320.257,9.1807
2001eh,0.03725,0.00088,16.3815,0.0434015,1.78553,0.091747,-0.042863,36.0067,0.135213,0,,24.5504,41.6552
2001el,0.00333,0.00084,12.4717,0.0305106,-0.131083,0.026693,0.074105,31.5011,0.591006,1,31.2859,56.1275,-44.6398
2001en,0.0155,0.00085,14.7785,0.0418443,-0.766449,0.044789,-0.050739,33.9994,0.28632,0,,21.3454,34.0251
2001ep,0.01283,0.00086,14.5927,0.040033,-0.894852,0.03886,0.000829,33.6365,0.287379,0,,74.2511,-4.7612
2001fe,0.01467,0.00085,14.4295,0.0319507,0.7426,0.096685,-0.055329,33.8916,0.240694,0,,144.488,25.4948
2002G,0.03702,0.00086,17.3659,0.0339505,-1.4815,0.24187,0.24238,35.8056,0.308166,0,,196.98,34.0851
2002bf,0.02525,0.00085,16.0595,0.048654,-0.318008,0.13092,0.13662,34.9063,0.269066,0,,153.926,55.6685
2002cr,0.00954,0.00086,13.9092,0.02462,-0.602515,0.025982,-0.067624,33.2309,0.251906,1,33.1156,211.657,-5.4394
2002cs,0.0159,0.00085,14.8111,0.0713799,0.52807,0.037505,0.012312,34.0329,0.272511,0,,281.75,45.7055
2002cu,0.02236,0.00085,15.8649,0.045559,-1.8507,0.064268,-0.003168,34.7814,0.224663,0,,272.71,31.109
2002de,0.0295,0.00086,16.4092,0.0228616,0.32358,0.066219,0.086425,35.3638,0.283742,0,,244.127,35.7084
2002dj,0.00957,0.00087,13.652,0.0608135,-0.284682,0.059779,-0.017189,32.901,0.309548,0,,198.251,-19.519
2002dp,0.01061,0.00084,14.199,0.0361259,-0.883313,0.034548,0.006885,33.2931,0.27457,1,33.1859,352.127,22.4289
2002eb,0.02731,0.00091,15.7518,0.0400898,0.78251,0.038435,-0.07121,35.2673,0.172357,0,,334.772,24.5944
2002ef,0.02273,0.00087,16.3785,0.027675,-0.546957,0.077221,0.25356,34.6849,0.358325,0,,357.873,-13.3796
2002el,0.02849,0.00087,15.8932,0.0552185,-1.27001,0.07898,-0.076772,35.1049,0.181734,0,,314.125,-18.5595
2002er,0.00906,0.00084,13.9045,0.0936692,-0.928371,0.035467,0.044488,32.799,0.368859,0,,257.875,7.9958
2002eu,0.0379,0.00093,17.1311,0.0404586,-2.0681,0.11,0.005897,36.0624,0.163008,0,,27.4317,32.6286
2002fk,0.00719,0.00085,12.9122,0.0305443,0.062106,0.025592,-0.13675,32.4642,0.300269,1,32.5404,50.5238,-15.4009
2002ha,0.01258,0.00085,14.4697,0.0624508,-1.46565,0.033922,-0.09141,33.708,0.24076,0,,311.827,0.3127
2002he,0.02519,0.00086,15.9658,0.0309983,-1.65619,0.058796,-0.061326,35.1139,0.15531,0,,124.995,62.8203
2002hu,0.03705,0.00132,16.3971,0.0373428,0.52295,0.093247,-0.099791,35.9637,0.166565,0,,34.5836,37.4663
2002jy,0.02024,0.00085,15.5135,0.0426421,0.94186,0.10233,-0.037793,34.9988,0.187715,0,,20.3178,40.4987
2002kf,0.02001,0.00085,15.452,0.0726188,-0.988522,0.075949,-0.067617,34.6854,0.204275,0,,99.3138,49.8528
20039,0.24553,0.00104,21.121,0.046647,0.79173,0.49675,0.063072,40.3582,0.219468,0,,9.8786,1.0243
2003U,0.02833,0.00086,16.2342,0.0411235,-2.12399,0.32173,-0.041435,35.2665,0.177545,0,,260.69,62.164
2003W,0.02082,0.00085,15.603,0.0355912,-0.008507,0.04343,0.068384,34.674,0.230899,0,,146.706,16.0438
2003ch,0.02919,0.00087,16.4689,0.0496324,-1.30843,0.15207,-0.033307,35.6024,0.169987,0,,109.491,9.693
2003cq,0.03378,0.00086,16.9267,0.0608434,-0.735787,0.15753,0.09667,35.8276,0.259126,0,,179.059,60.522
